"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMUNIDADES","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7079","3.72958073","0.00126","0.26812665","0.36619511","4","117","20","false","GNG8","115.07692308","117","0","0","0.9147006","false","0","GNG8","208926708","0.07260374"
"7091","3.80124764","0.00199859","0.26307152","0.0875513","4","86","20","false","GNAO1","85.8372093","86","0","0","0.91246101","false","0","GNAO1","381012196","0.05860115"
"7095","3.94327579","0.00854806","0.25359626","0.10546095","4","131","20","false","GNAQ","53.20610687","131","0","0","0.90802263","false","0","GNAQ","261550380","0.04482237"
"7097","4.37385754","0.00374625","0.22863113","0.0","1","452","21","false","GNAL","12.12831858","452","0","0","0.89456695","false","0","GNAL","149745252","0.04451327"
"7100","4.02132598","0.00107033","0.24867419","0.11613475","7","48","20","false","PRKCD","94.83333333","48","0","0","0.90558356","false","0","PRKCD","19536056","0.11766687"
"7196","4.49310895","3.888E-5","0.22256304","0.02777778","53","9","21","false","RGS2","66.11111111","9","0","0","0.89084035","false","0","RGS2","257604","0.22222222"
"7200","4.25402582","2.5985E-4","0.23507145","0.5","196","9","20","false","SLC12A2","260.11111111","9","0","0","0.89831169","false","0","SLC12A2","3994718","0.33678756"
"7204","4.73944581","1.9748E-4","0.21099513","0.0","170","4","21","false","PTGS1","27.5","4","0","0","0.88314232","false","0","PTGS1","885160","0.25728155"
"7206","4.11736544","0.00366615","0.24287375","0.03666667","48","25","20","false","PTGS2","58.12","25","0","0","0.90258233","false","0","PTGS2","25511064","0.10006969"
"7496","5.04555346","0.00375096","0.19819431","0.0","128","14","21","false","C00288","4.07142857","14","0","0","0.87357645","false","0","C00288","89454248","0.09907834"
"7525","5.26127956","1.1924E-4","0.19006783","0.0","13","16","21","false","C00104","19.9375","16","0","0","0.86683501","false","0","C00104","10844594","0.4734375"
"7527","5.26011896","6.499E-5","0.19010977","0.0","13","12","21","false","C00081","25.25","12","0","0","0.86687128","false","0","C00081","9757746","0.53888889"
"7532","5.19193385","4.6252E-4","0.19260646","0.0","13","16","20","false","C00075","21.4375","16","0","0","0.86900207","false","0","C00075","31227136","0.37847222"
"7534","5.14870158","0.00247494","0.19422372","0.0","13","24","20","false","C00105","15.95833333","24","0","0","0.87035308","false","0","C00105","119625456","0.24521858"
"7536","5.18119832","0.00423485","0.19300554","0.0","13","16","19","false","C00063","21.1875","16","0","0","0.86933755","false","0","C00063","95408626","0.38822115"
"7539","5.1658204","0.00100799","0.19358009","0.0","13","18","20","false","C00055","19.5","18","0","0","0.86981811","false","0","C00055","90928954","0.33035714"
"7541","5.13549978","0.00164897","0.19472301","0.0","13","16","20","false","C00364","20.75","16","0","0","0.87076563","false","0","C00364","68855070","0.35267857"
"7543","5.26215001","1.4256E-4","0.19003639","0.0","13","12","21","false","C00363","24.58333333","12","0","0","0.86680781","false","0","C00363","12038342","0.58958333"
"7545","5.19425504","1.0933E-4","0.19252039","0.0","13","13","20","false","C00459","25.46153846","13","0","0","0.86892953","false","0","C00459","19789116","0.49921507"
