"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"262432","hsa00480,hsa00983,","11218.69634411","interaction","MGST3 (interaction) C02320","2","NA","false","interaction","MGST3 (interaction) C02320"
"262433","hsa00480,hsa00983,","11218.69634411","interaction","GSTT2B (interaction) C02320","2","NA","false","interaction","GSTT2B (interaction) C02320"
"262434","hsa00480,hsa00983,","11218.69634411","interaction","GSTO1 (interaction) C02320","2","NA","false","interaction","GSTO1 (interaction) C02320"
"262443","hsa00480","831.33333333","interaction","C16663 (interaction) RRM1","1","hsa00480","false","interaction","C16663 (interaction) RRM1"
"262444","hsa00480","831.33333333","interaction","C16663 (interaction) RRM2","1","hsa00480","false","interaction","C16663 (interaction) RRM2"
"262446","hsa00480","732.33333333","interaction","RRM2B (interaction) C16664","1","hsa00480","false","interaction","RRM2B (interaction) C16664"
"262440","hsa00480","2197.0","interaction","SRM (interaction) C16565","1","hsa00480","false","interaction","SRM (interaction) C16565"
"262442","hsa00480","831.33333333","interaction","C16663 (interaction) RRM2B","1","hsa00480","false","interaction","C16663 (interaction) RRM2B"
"262451","hsa00480","831.33333333","interaction","C02090 (interaction) RRM1","1","hsa00480","false","interaction","C02090 (interaction) RRM1"
"262452","hsa00480","831.33333333","interaction","C02090 (interaction) RRM2","1","hsa00480","false","interaction","C02090 (interaction) RRM2"
"262454","hsa00480","732.33333333","interaction","RRM2B (interaction) C03170","1","hsa00480","false","interaction","RRM2B (interaction) C03170"
"262447","hsa00480","732.33333333","interaction","RRM1 (interaction) C16664","1","hsa00480","false","interaction","RRM1 (interaction) C16664"
"262448","hsa00480","732.33333333","interaction","RRM2 (interaction) C16664","1","hsa00480","false","interaction","RRM2 (interaction) C16664"
"262450","hsa00480","831.33333333","interaction","C02090 (interaction) RRM2B","1","hsa00480","false","interaction","C02090 (interaction) RRM2B"
"262459","hsa00480","5178.64025317","interaction","LAP3 (interaction) C00097","1","hsa00480","false","interaction","LAP3 (interaction) C00097"
"262460","hsa00480","29005.16910176","interaction","C05729 (interaction) LAP3","1","hsa00480","false","interaction","C05729 (interaction) LAP3"
"262461","hsa00480","1451.95930901","interaction","LAP3 (interaction) C05726","1","hsa00480","false","interaction","LAP3 (interaction) C05726"
"262455","hsa00480","732.33333333","interaction","RRM1 (interaction) C03170","1","hsa00480","false","interaction","RRM1 (interaction) C03170"
"262456","hsa00480","732.33333333","interaction","RRM2 (interaction) C03170","1","hsa00480","false","interaction","RRM2 (interaction) C03170"
"262457","hsa00480","33067.6898344","interaction","C01419 (interaction) LAP3","1","hsa00480","false","interaction","C01419 (interaction) LAP3"
"262458","hsa00480","46331.4385858","interaction","LAP3 (interaction) C00037","1","hsa00480","false","interaction","LAP3 (interaction) C00037"
"262467","hsa00480","1012.200727","interaction","CHAC1 (interaction) C01879","1","hsa00480","false","interaction","CHAC1 (interaction) C01879"
"262468","hsa00480","3842.35985523","interaction","CHAC2 (interaction) C01419","1","hsa00480","false","interaction","CHAC2 (interaction) C01419"
"262469","hsa00480","3842.35985523","interaction","CHAC1 (interaction) C01419","1","hsa00480","false","interaction","CHAC1 (interaction) C01419"
"262463","hsa00480","4557.56058223","interaction","C00051 (interaction) CHAC2","1","hsa00480","false","interaction","C00051 (interaction) CHAC2"
"262465","hsa00480","4557.56058223","interaction","C00051 (interaction) CHAC1","1","hsa00480","false","interaction","C00051 (interaction) CHAC1"
"262466","hsa00480","1012.200727","interaction","CHAC2 (interaction) C01879","1","hsa00480","false","interaction","CHAC2 (interaction) C01879"
"262475","hsa00500","9976.0","interaction","GBA3 (interaction) C00031","1","hsa00500","false","interaction","GBA3 (interaction) C00031"
"262476","hsa00500","2495.0","interaction","C00185 (interaction) GBA3","1","hsa00500","false","interaction","C00185 (interaction) GBA3"
"262478","hsa00500","2004.18004086","interaction","HK1 (interaction) C00085","1","hsa00500","false","interaction","HK1 (interaction) C00085"
"262472","hsa00500","2496.0","interaction","C01898 (interaction) GBA3","1","hsa00500","false","interaction","C01898 (interaction) GBA3"
"262474","hsa00500","3.0","interaction","GBA3 (interaction) C00185","1","hsa00500","false","interaction","GBA3 (interaction) C00185"
"262483","hsa00500","2496.0","interaction","C00963 (interaction) GBA3","1","hsa00500","false","interaction","C00963 (interaction) GBA3"
"262484","hsa00500","80639.43950748","interaction","C00029 (interaction) ENPP1","1","hsa00500","false","interaction","C00029 (interaction) ENPP1"
"262485","hsa00500","80639.43950748","interaction","C00029 (interaction) ENPP3","1","hsa00500","false","interaction","C00029 (interaction) ENPP3"
"262486","hsa00500","53909.62222332","interaction","ENPP1 (interaction) C00103","1","hsa00500","false","interaction","ENPP1 (interaction) C00103"
"262479","hsa00500","2004.18004086","interaction","HK2 (interaction) C00085","1","hsa00500","false","interaction","HK2 (interaction) C00085"
"262480","hsa00500","2004.18004086","interaction","HK3 (interaction) C00085","1","hsa00500","false","interaction","HK3 (interaction) C00085"
"262481","hsa00500","2004.18004086","interaction","HKDC1 (interaction) C00085","1","hsa00500","false","interaction","HKDC1 (interaction) C00085"
"262491","hsa00500","2198.0","interaction","PGM2L1 (interaction) C01231","1","hsa00500","false","interaction","PGM2L1 (interaction) C01231"
"262493","hsa00500","10166.0629337","interaction","C00029 (interaction) GYG1","1","hsa00500","false","interaction","C00029 (interaction) GYG1"
"262487","hsa00500","53909.62222332","interaction","ENPP3 (interaction) C00103","1","hsa00500","false","interaction","ENPP3 (interaction) C00103"
"262489","hsa00500","4394.0","interaction","C00103 (interaction) PGM2L1","1","hsa00500","false","interaction","C00103 (interaction) PGM2L1"
"262499","hsa00500","10166.0629337","interaction","C00029 (interaction) GYG2","1","hsa00500","false","interaction","C00029 (interaction) GYG2"
"262501","hsa00500","10463.0629337","interaction","GYG1 (interaction) C00718","1","hsa00500","false","interaction","GYG1 (interaction) C00718"
"262502","hsa00500","10463.0629337","interaction","GYS1 (interaction) C00718","1","hsa00500","false","interaction","GYS1 (interaction) C00718"
"262495","hsa00500","10166.0629337","interaction","C00029 (interaction) GYS1","1","hsa00500","false","interaction","C00029 (interaction) GYS1"
"262497","hsa00500","10166.0629337","interaction","C00029 (interaction) GYS2","1","hsa00500","false","interaction","C00029 (interaction) GYS2"
"262507","hsa00500","13670.89670913","interaction","C00092 (interaction) PGM1","1","hsa00500","false","interaction","C00092 (interaction) PGM1"
"262508","hsa00500","27098.95412232","interaction","PGM2 (interaction) C00092","1","hsa00500","false","interaction","PGM2 (interaction) C00092"
"262509","hsa00500","14166.895759","interaction","C00092 (interaction) PGM2","1","hsa00500","false","interaction","C00092 (interaction) PGM2"
"262510","hsa00500","2481.61676853","interaction","C00092 (interaction) G6PC","1","hsa00500","false","interaction","C00092 (interaction) G6PC"
"262503","hsa00500","10463.0629337","interaction","GYS2 (interaction) C00718","1","hsa00500","false","interaction","GYS2 (interaction) C00718"
"262504","hsa00500","10463.0629337","interaction","GYG2 (interaction) C00718","1","hsa00500","false","interaction","GYG2 (interaction) C00718"
"262506","hsa00500","9128.45013687","interaction","PGM1 (interaction) C00092","1","hsa00500","false","interaction","PGM1 (interaction) C00092"
"262515","hsa00500","370.7103553","interaction","G6PC3 (interaction) C00031","1","hsa00500","false","interaction","G6PC3 (interaction) C00031"
"262516","hsa00500,hsa00524,","14474.93762313","interaction","C00031 (interaction) HK1","2","NA","false","interaction","C00031 (interaction) HK1"
"262517","hsa00500,hsa00524,","14474.93762313","interaction","C00031 (interaction) HK2","2","NA","false","interaction","C00031 (interaction) HK2"
"262518","hsa00500,hsa00524,","14474.93762313","interaction","C00031 (interaction) HK3","2","NA","false","interaction","C00031 (interaction) HK3"
"262511","hsa00500","2481.61676853","interaction","C00092 (interaction) G6PC2","1","hsa00500","false","interaction","C00092 (interaction) G6PC2"
"262512","hsa00500","2481.61676853","interaction","C00092 (interaction) G6PC3","1","hsa00500","false","interaction","C00092 (interaction) G6PC3"
"262513","hsa00500","370.7103553","interaction","G6PC (interaction) C00031","1","hsa00500","false","interaction","G6PC (interaction) C00031"
"262514","hsa00500","370.7103553","interaction","G6PC2 (interaction) C00031","1","hsa00500","false","interaction","G6PC2 (interaction) C00031"
"262523","hsa00500,hsa00524,","8028.73197357","interaction","HKDC1 (interaction) C00092","2","NA","false","interaction","HKDC1 (interaction) C00092"
"262524","hsa00500,hsa00524,","11762.09256687","interaction","C00031 (interaction) GCK","2","NA","false","interaction","C00031 (interaction) GCK"
"262525","hsa00500,hsa00524,","5914.06996249","interaction","GCK (interaction) C00092","2","NA","false","interaction","GCK (interaction) C00092"
"262526","hsa00500","954.9057125","interaction","C00092 (interaction) GPI","1","hsa00500","false","interaction","C00092 (interaction) GPI"
"262519","hsa00500,hsa00524,","14474.93762313","interaction","C00031 (interaction) HKDC1","2","NA","false","interaction","C00031 (interaction) HKDC1"
"262520","hsa00500,hsa00524,","8028.73197357","interaction","HK1 (interaction) C00092","2","NA","false","interaction","HK1 (interaction) C00092"
"262521","hsa00500,hsa00524,","8028.73197357","interaction","HK2 (interaction) C00092","2","NA","false","interaction","HK2 (interaction) C00092"
"262522","hsa00500,hsa00524,","8028.73197357","interaction","HK3 (interaction) C00092","2","NA","false","interaction","HK3 (interaction) C00092"
"262531","hsa00500","42149.2517348","interaction","C00718 (interaction) GBE1","1","hsa00500","false","interaction","C00718 (interaction) GBE1"
"262533","hsa00500","42446.2517348","interaction","GBE1 (interaction) C00369","1","hsa00500","false","interaction","GBE1 (interaction) C00369"
"262527","hsa00500","14081.95804051","interaction","GPI (interaction) C00092","1","hsa00500","false","interaction","GPI (interaction) C00092"
"262528","hsa00500,hsa01200,","515.25978626","interaction","GPI (interaction) C00085","2","NA","false","interaction","GPI (interaction) C00085"
"262529","hsa00500,hsa01200,","1933.82281374","interaction","C00085 (interaction) GPI","2","NA","false","interaction","C00085 (interaction) GPI"
"262540","hsa00500","498.8","interaction","C01935 (interaction) AMY1A","1","hsa00500","false","interaction","C01935 (interaction) AMY1A"
"262542","hsa00500","498.8","interaction","C01935 (interaction) AMY1B","1","hsa00500","false","interaction","C01935 (interaction) AMY1B"
"262536","hsa00500","2495.0","interaction","C01083 (interaction) TREH","1","hsa00500","false","interaction","C01083 (interaction) TREH"
"262537","hsa00500","4988.0","interaction","TREH (interaction) C00031","1","hsa00500","false","interaction","TREH (interaction) C00031"
"262548","hsa00500","498.8","interaction","C01935 (interaction) AMY2B","1","hsa00500","false","interaction","C01935 (interaction) AMY2B"
"262550","hsa00500","1767.11111111","interaction","AMY1A (interaction) C00208","1","hsa00500","false","interaction","AMY1A (interaction) C00208"
"262544","hsa00500","498.8","interaction","C01935 (interaction) AMY1C","1","hsa00500","false","interaction","C01935 (interaction) AMY1C"
"262546","hsa00500","498.8","interaction","C01935 (interaction) AMY2A","1","hsa00500","false","interaction","C01935 (interaction) AMY2A"
"262555","hsa00500","2863.36623638","interaction","C00369 (interaction) MGAM","1","hsa00500","false","interaction","C00369 (interaction) MGAM"
"262556","hsa00500","2863.36623638","interaction","C00369 (interaction) GAA","1","hsa00500","false","interaction","C00369 (interaction) GAA"
"262557","hsa00500","2863.36623638","interaction","C00369 (interaction) GANC","1","hsa00500","false","interaction","C00369 (interaction) GANC"
"262558","hsa00500","2863.36623638","interaction","C00369 (interaction) MGAM2","1","hsa00500","false","interaction","C00369 (interaction) MGAM2"
"262551","hsa00500","1767.11111111","interaction","AMY1B (interaction) C00208","1","hsa00500","false","interaction","AMY1B (interaction) C00208"
"262552","hsa00500","1767.11111111","interaction","AMY1C (interaction) C00208","1","hsa00500","false","interaction","AMY1C (interaction) C00208"
"262553","hsa00500","1767.11111111","interaction","AMY2A (interaction) C00208","1","hsa00500","false","interaction","AMY2A (interaction) C00208"
"262554","hsa00500","1767.11111111","interaction","AMY2B (interaction) C00208","1","hsa00500","false","interaction","AMY2B (interaction) C00208"
"262564","hsa00500","3978.15277799","interaction","C00369 (interaction) AGL","1","hsa00500","false","interaction","C00369 (interaction) AGL"
"262566","hsa00500","3978.15277799","interaction","C00369 (interaction) PYGB","1","hsa00500","false","interaction","C00369 (interaction) PYGB"
"262559","hsa00500","2283.13888889","interaction","C00208 (interaction) GAA","1","hsa00500","false","interaction","C00208 (interaction) GAA"
"262560","hsa00500","2283.13888889","interaction","C00208 (interaction) GANC","1","hsa00500","false","interaction","C00208 (interaction) GANC"
