"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"176090","3.39378238","1.2552E-4","0.29465649","0.57142857","22","9","false","PHKG2","151.72727273","22","0","0","0.82901554","false","0","PHKG2","1161246","0.18413504"
"176088","3.39378238","1.2552E-4","0.29465649","0.57142857","22","9","false","PHKG1","151.72727273","22","0","0","0.82901554","false","0","PHKG1","1161246","0.18413504"
"176097","3.50968094","0.00217988","0.28492618","0.3","5","9","false","ORAI1","429.8","5","0","0","0.82073708","false","0","ORAI1","8031446","0.58661202"
"176095","3.33296973","2.6111E-4","0.30003273","0.18730159","36","9","false","RYR2","119.80555556","36","0","0","0.8333593","false","0","RYR2","2376842","0.13682304"
"176101","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","SLC8A1","456.2","5","0","0","0.82219798","false","0","SLC8A1","139402","0.61017403"
"176099","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","SLC8A2","456.2","5","0","0","0.82219798","false","0","SLC8A2","139402","0.61017403"
"176103","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","SLC8A3","456.2","5","0","0","0.82219798","false","0","SLC8A3","139402","0.61017403"
"176114","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","ATP2B1","456.2","5","0","0","0.82219798","false","0","ATP2B1","139402","0.61017403"
"176118","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","ATP2B3","456.2","5","0","0","0.82219798","false","0","ATP2B3","139402","0.61017403"
"176116","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","ATP2B2","456.2","5","0","0","0.82219798","false","0","ATP2B2","139402","0.61017403"
"176122","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNMB2","277.33333333","9","0","0","0.82395107","false","0","KCNMB2","140376","0.3537415"
"176120","3.48922825","1.441E-5","0.28659633","0.3","5","9","false","ATP2B4","456.2","5","0","0","0.82219798","false","0","ATP2B4","139402","0.61017403"
"176126","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNMB3","277.33333333","9","0","0","0.82395107","false","0","KCNMB3","140376","0.3537415"
"176124","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNU1","277.33333333","9","0","0","0.82395107","false","0","KCNU1","140376","0.3537415"
"176130","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNMA1","277.33333333","9","0","0","0.82395107","false","0","KCNMA1","140376","0.3537415"
"176128","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNMB4","277.33333333","9","0","0","0.82395107","false","0","KCNMB4","140376","0.3537415"
"176132","3.46468503","1.449E-5","0.28862652","0.63888889","9","9","false","KCNMB1","277.33333333","9","0","0","0.82395107","false","0","KCNMB1","140376","0.3537415"
"176145","3.51186256","0.0","0.28474918","1.0","3","9","false","SOX9","714.33333333","3","0","0","0.82058125","false","0","SOX9","0","0.97853881"
"176149","3.42923371","9.031E-5","0.29161034","0.14285714","7","9","false","GRIN3A","355.28571429","7","0","0","0.82648331","false","0","GRIN3A","1170428","0.45244169"
"176147","3.41368966","4.842E-4","0.29293817","0.06666667","10","9","false","PPP1R1B","258.8","10","0","0","0.8275936","false","0","PPP1R1B","3917402","0.322625"
"176151","3.42923371","9.031E-5","0.29161034","0.14285714","7","9","false","GRIN3B","355.28571429","7","0","0","0.82648331","false","0","GRIN3B","1170428","0.45244169"
"176162","3.43441505","5.0E-8","0.2911704","0.53333333","10","8","false","CFTR","271.1","10","0","0","0.82611321","false","0","CFTR","122","0.34711908"
"200737","5.34796837","0.0","0.1869869","0.0","1","11","false","TOMM7","10.0","1","0","0","0.68943083","false","0","TOMM7","0","0.0"
"200742","4.50831743","7.723E-5","0.22181224","0.33333333","3","10","false","MFN1","16.0","3","0","0","0.7494059","false","0","MFN1","139364","0.4017094"
"200740","4.50831743","7.723E-5","0.22181224","0.33333333","3","10","false","MFN2","16.0","3","0","0","0.7494059","false","0","MFN2","139364","0.4017094"
"176164","3.48922825","3.8E-7","0.28659633","0.45454545","12","9","false","FXYD1","189.08333333","12","0","0","0.82219798","false","0","FXYD1","72","0.25621048"
"176169","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE3A","327.5","8","0","0","0.82632748","false","0","PDE3A","1926488","0.43123351"
"200746","5.29124625","0.0","0.18899139","1.0","2","11","false","RHOT1","10.5","2","0","0","0.69348241","false","0","RHOT1","0","0.7"
"200744","5.28906463","0.00218073","0.18906935","0.06666667","6","11","false","UBB","4.16666667","6","0","0","0.69363824","false","0","UBB","2874748","0.23333333"
"176167","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE10A","327.5","8","0","0","0.82632748","false","0","PDE10A","1926488","0.43123351"
"176174","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE4B","327.5","8","0","0","0.82632748","false","0","PDE4B","1926488","0.43123351"
"200748","5.29124625","0.0","0.18899139","1.0","2","11","false","RHOT2","10.5","2","0","0","0.69348241","false","0","RHOT2","0","0.7"
"176172","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE4A","327.5","8","0","0","0.82632748","false","0","PDE4A","1926488","0.43123351"
"176178","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE4D","327.5","8","0","0","0.82632748","false","0","PDE4D","1926488","0.43123351"
"176176","3.43141533","2.023E-5","0.29142494","0.10714286","8","9","false","PDE4C","327.5","8","0","0","0.82632748","false","0","PDE4C","1926488","0.43123351"
"176181","3.40959913","0.00234029","0.29328961","0.2","16","8","false","LIPE","178.3125","16","0","0","0.82788578","false","0","LIPE","7671096","0.22297932"
"192566","4.03381511","2.76E-6","0.24790427","0.0","5","10","false","MRVI1","46.6","5","0","0","0.78329892","false","0","MRVI1","2812","0.46530612"
"200757","5.72184347","0.0","0.17476885","0.0","1","12","false","USP8","11.0","1","0","0","0.66272547","false","0","USP8","0","0.0"
"192570","4.11153531","0.00653334","0.24321815","0.2952381","15","10","false","HTT","12.0","15","0","0","0.77774748","false","0","HTT","23840656","0.16481481"
"176183","3.42487047","0.00294177","0.29198185","0.10153846","26","9","false","TNNI3","110.11538462","26","0","0","0.82679497","false","0","TNNI3","7834326","0.1419201"
"200766","6.28879193","0.0","0.15901305","0.0","1","12","false","UBA7","6.0","1","0","0","0.62222915","false","0","UBA7","0","0.0"
"200764","6.28879193","0.0","0.15901305","0.0","1","12","false","UBA1","6.0","1","0","0","0.62222915","false","0","UBA1","0","0.0"
"200770","6.28879193","0.0","0.15901305","0.0","1","12","false","UBE2L6","6.0","1","0","0","0.62222915","false","0","UBE2L6","0","0.0"
"176193","3.197982","0.0119681","0.31269719","0.04761905","49","9","false","CDC25C","78.46938776","49","0","0","0.84300129","false","0","CDC25C","54784472","0.08101871"
"200768","6.28879193","0.0","0.15901305","0.0","1","12","false","UBE2L3","6.0","1","0","0","0.62222915","false","0","UBE2L3","0","0.0"
"176195","3.50149986","0.00789694","0.2855919","0.22222222","9","9","false","VAMP2","242.88888889","9","0","0","0.82132144","false","0","VAMP2","53956258","0.32778528"
"176201","3.35369512","0.009048","0.29817857","0.02035153","47","9","false","GABARAPL2","53.29787234","47","0","0","0.83187892","false","0","GABARAPL2","154300012","0.06463908"
"176199","3.35369512","0.009048","0.29817857","0.02035153","47","9","false","GABARAP","53.29787234","47","0","0","0.83187892","false","0","GABARAP","154300012","0.06463908"
"200776","5.06653941","2.0E-8","0.19737338","0.0","2","11","false","SUPT20H","7.0","2","0","0","0.7095329","false","0","SUPT20H","2","1.0"
"176203","3.35369512","0.009048","0.29817857","0.02035153","47","9","false","GABARAPL1","53.29787234","47","0","0","0.83187892","false","0","GABARAPL1","154300012","0.06463908"
"176210","3.43441505","5.0E-8","0.2911704","0.53333333","10","8","false","PFKFB1","271.1","10","0","0","0.82611321","false","0","PFKFB1","122","0.34711908"
"200784","4.3951459","1.1795E-4","0.22752373","0.2","5","11","false","UVRAG","15.4","5","0","0","0.75748958","false","0","UVRAG","163722","0.33333333"
"176214","3.46523043","5.91E-6","0.2885811","0.14285714","7","9","false","SCN4B","365.0","7","0","0","0.82391211","false","0","SCN4B","52788","0.48396889"
"200789","4.66212163","1.0E-8","0.21449462","0.66666667","3","11","false","PIK3R4","19.0","3","0","0","0.73841988","false","0","PIK3R4","2","0.63333333"
"192598","4.41178075","0.0","0.22666584","0.0","1","10","false","TPCN2","11.0","1","0","0","0.75630138","false","0","TPCN2","0","0.0"
"200787","4.65994001","1.0E-8","0.21459504","0.83333333","4","11","false","NRBF2","17.5","4","0","0","0.73857571","false","0","NRBF2","2","0.53030303"
"176212","3.46523043","5.91E-6","0.2885811","0.14285714","7","9","false","SCN1B","365.0","7","0","0","0.82391211","false","0","SCN1B","52788","0.48396889"
"200794","4.8129261","1.0E-8","0.20777381","0.0","2","11","false","HMGB1","20.0","2","0","0","0.72764814","false","0","HMGB1","2","1.0"
"176218","3.46523043","5.91E-6","0.2885811","0.14285714","7","9","false","SCN7A","365.0","7","0","0","0.82391211","false","0","SCN7A","52788","0.48396889"
"176216","3.46523043","5.91E-6","0.2885811","0.14285714","7","9","false","SCN5A","365.0","7","0","0","0.82391211","false","0","SCN5A","52788","0.48396889"
"192600","4.41178075","0.0","0.22666584","0.0","1","10","false","TPCN1","11.0","1","0","0","0.75630138","false","0","TPCN1","0","0.0"
"176220","3.51186256","0.0","0.28474918","1.0","3","9","false","KCNE1","714.33333333","3","0","0","0.82058125","false","0","KCNE1","0","0.97853881"
"176226","3.45650395","0.00189612","0.28930966","0.10606061","12","9","false","SMO","327.75","12","0","0","0.82453543","false","0","SMO","5855416","0.41382217"
"176224","3.34578675","0.00397985","0.29888336","0.2967033","14","9","false","PSEN1","171.78571429","14","0","0","0.8324438","false","0","PSEN1","7815276","0.20312764"
"176234","3.36405781","2.9486E-4","0.29726005","0.82213439","23","9","false","RASD1","237.26086957","23","0","0","0.83113873","false","0","RASD1","860160","0.26869861"
"200808","4.22088901","0.01036643","0.23691691","0.08421053","20","10","false","MLKL","7.6","20","0","0","0.7699365","false","0","MLKL","31099524","0.09240506"
"176238","3.3291519","1.988E-5","0.3003768","0.9","25","9","false","KCNJ5","240.04","25","0","0","0.83363201","false","0","KCNJ5","286546","0.25922246"
"176236","3.3291519","1.988E-5","0.3003768","0.9","25","9","false","KCNJ3","240.04","25","0","0","0.83363201","false","0","KCNJ3","286546","0.25922246"
"200818","4.91137169","7.81E-5","0.20360911","0.60683761","27","11","false","RAB7B","20.40740741","27","0","0","0.72061631","false","0","RAB7B","128392","0.59803922"
"176242","3.3291519","1.988E-5","0.3003768","0.9","25","9","false","KCNJ9","240.04","25","0","0","0.83363201","false","0","KCNJ9","286546","0.25922246"
"176240","3.3291519","1.988E-5","0.3003768","0.9","25","9","false","KCNJ6","240.04","25","0","0","0.83363201","false","0","KCNJ6","286546","0.25922246"
"176246","3.38996455","4.705E-5","0.29498834","0.7","5","9","false","ARHGDIB","458.6","5","0","0","0.82928825","false","0","ARHGDIB","111248","0.54144038"
"200821","5.31388056","2.0E-8","0.18818639","0.0","2","11","false","FIS1","6.0","2","0","0","0.69186567","false","0","FIS1","2","1.0"
"176244","3.38996455","4.705E-5","0.29498834","0.7","5","9","false","ARHGDIA","458.6","5","0","0","0.82928825","false","0","ARHGDIA","111248","0.54144038"
"200826","4.93155168","8.6E-7","0.20277593","0.72923077","26","11","false","RILP","22.46153846","26","0","0","0.71917488","false","0","RILP","642","0.45839874"
"176250","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFC2KCTD14","714.33333333","3","0","0","0.82058125","false","0","NDUFC2KCTD14","0","0.97853881"
"176248","3.38996455","4.705E-5","0.29498834","0.7","5","9","false","ARHGDIG","458.6","5","0","0","0.82928825","false","0","ARHGDIG","111248","0.54144038"
"200830","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC1I1","23.04761905","21","0","0","0.71907749","false","0","DYNC1I1","612","0.47035957"
"176254","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFS7","714.33333333","3","0","0","0.82058125","false","0","NDUFS7","0","0.97853881"
"200828","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC1H1","23.04761905","21","0","0","0.71907749","false","0","DYNC1H1","612","0.47035957"
"176252","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA11","714.33333333","3","0","0","0.82058125","false","0","NDUFA11","0","0.97853881"
"200834","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC1LI2","23.04761905","21","0","0","0.71907749","false","0","DYNC1LI2","612","0.47035957"
"192641","4.13935097","5.7E-7","0.24158377","0.0","3","10","false","GUCY1A1","59.0","3","0","0","0.77576065","false","0","GUCY1A1","270","0.5631068"
"176258","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA2","714.33333333","3","0","0","0.82058125","false","0","NDUFA2","0","0.97853881"
"192639","4.13935097","5.7E-7","0.24158377","0.0","3","10","false","GUCY1A2","59.0","3","0","0","0.77576065","false","0","GUCY1A2","270","0.5631068"
"200832","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC1I2","23.04761905","21","0","0","0.71907749","false","0","DYNC1I2","612","0.47035957"
"176256","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA1","714.33333333","3","0","0","0.82058125","false","0","NDUFA1","0","0.97853881"
"200838","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC2H1","23.04761905","21","0","0","0.71907749","false","0","DYNC2H1","612","0.47035957"
"176262","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA4","714.33333333","3","0","0","0.82058125","false","0","NDUFA4","0","0.97853881"
"192646","4.05208617","0.0","0.24678646","1.0","2","10","false","NOS1AP","31.0","2","0","0","0.78199384","false","0","NOS1AP","0","0.51666667"
"200836","4.93291519","7.5E-7","0.20271989","0.65238095","21","11","false","DYNC1LI1","23.04761905","21","0","0","0.71907749","false","0","DYNC1LI1","612","0.47035957"
"192643","4.13935097","5.7E-7","0.24158377","0.0","3","10","false","GUCY1B1","59.0","3","0","0","0.77576065","false","0","GUCY1B1","270","0.5631068"
"176260","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA3","714.33333333","3","0","0","0.82058125","false","0","NDUFA3","0","0.97853881"
"200842","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB3","24.04761905","21","0","0","0.78248081","false","0","TUBB3","6120804","0.37574405"
"176266","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA6","714.33333333","3","0","0","0.82058125","false","0","NDUFA6","0","0.97853881"
"200840","3.99236433","3.9874E-4","0.25047814","0.55844156","22","10","false","TUBA1B","23.54545455","22","0","0","0.78625969","false","0","TUBA1B","6226672","0.30921053"
"176264","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA5","714.33333333","3","0","0","0.82058125","false","0","NDUFA5","0","0.97853881"
"200846","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB4B","24.04761905","21","0","0","0.78248081","false","0","TUBB4B","6120804","0.37574405"
"176270","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA8","714.33333333","3","0","0","0.82058125","false","0","NDUFA8","0","0.97853881"
"200844","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB4A","24.04761905","21","0","0","0.78248081","false","0","TUBB4A","6120804","0.37574405"
"176268","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA7","714.33333333","3","0","0","0.82058125","false","0","NDUFA7","0","0.97853881"
"200850","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB8","24.04761905","21","0","0","0.78248081","false","0","TUBB8","6120804","0.37574405"
"176274","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA10","714.33333333","3","0","0","0.82058125","false","0","NDUFA10","0","0.97853881"
"200848","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB","24.04761905","21","0","0","0.78248081","false","0","TUBB","6120804","0.37574405"
"176272","3.51186256","0.0","0.28474918","1.0","3","9","false","NDUFA9","714.33333333","3","0","0","0.82058125","false","0","NDUFA9","0","0.97853881"
"200854","4.04526861","3.3294E-4","0.24720237","0.61428571","21","10","false","TUBB2A","24.04761905","21","0","0","0.78248081","false","0","TUBB2A","6120804","0.37574405"
