"SUID","ALL-PATH-LIST","EdgeBetweenness","interaction","name","NPATHWAYS","PATHWAY","selected","shared interaction","shared name"
"249766","hsa05034","1.0","interaction","CREB3L3 (interaction) NPY","1","hsa05034","false","interaction","CREB3L3 (interaction) NPY"
"249765","hsa05034","1.0","interaction","CREB3L2 (interaction) NPY","1","hsa05034","false","interaction","CREB3L2 (interaction) NPY"
"249764","hsa05034","1.0","interaction","ATF4 (interaction) NPY","1","hsa05034","false","interaction","ATF4 (interaction) NPY"
"249763","hsa05034","1.0","interaction","CREB3L4 (interaction) NPY","1","hsa05034","false","interaction","CREB3L4 (interaction) NPY"
"249770","hsa05034","1.0","interaction","MAPK3 (interaction) PDYN","1","hsa05034","false","interaction","MAPK3 (interaction) PDYN"
"249769","hsa05034","1.0","interaction","MAPK1 (interaction) PDYN","1","hsa05034","false","interaction","MAPK1 (interaction) PDYN"
"249768","hsa05034","1.0","interaction","CREB5 (interaction) NPY","1","hsa05034","false","interaction","CREB5 (interaction) NPY"
"249767","hsa05034","1.0","interaction","CREB3L1 (interaction) NPY","1","hsa05034","false","interaction","CREB3L1 (interaction) NPY"
"249773","hsa05120,hsa05167,","13.0","interaction","JUN (interaction) CXCL2","2","NA","false","interaction","JUN (interaction) CXCL2"
"249772","hsa05120,hsa05167,","13.0","interaction","JUN (interaction) CXCL1","2","NA","false","interaction","JUN (interaction) CXCL1"
"249778","hsa05120,hsa05167,","1.25","interaction","RELA (interaction) CXCL1","2","NA","false","interaction","RELA (interaction) CXCL1"
"249777","hsa05120,hsa05167,","1.25","interaction","NFKB1 (interaction) CXCL3","2","NA","false","interaction","NFKB1 (interaction) CXCL3"
"249776","hsa05120,hsa05167,","1.25","interaction","NFKB1 (interaction) CXCL1","2","NA","false","interaction","NFKB1 (interaction) CXCL1"
"249775","hsa05120,hsa05167,","13.0","interaction","JUN (interaction) CXCL3","2","NA","false","interaction","JUN (interaction) CXCL3"
"249782","hsa05120,hsa05131,","1.0","interaction","MAPK13 (interaction) CXCL8","2","NA","false","interaction","MAPK13 (interaction) CXCL8"
"249781","hsa05120,hsa05131,","1.0","interaction","MAPK11 (interaction) CXCL8","2","NA","false","interaction","MAPK11 (interaction) CXCL8"
"249780","hsa05120,hsa05131,","1.0","interaction","MAPK14 (interaction) CXCL8","2","NA","false","interaction","MAPK14 (interaction) CXCL8"
"249779","hsa05120,hsa05167,","1.25","interaction","RELA (interaction) CXCL3","2","NA","false","interaction","RELA (interaction) CXCL3"
"249786","hsa05120","1.0","interaction","MAPK14 (interaction) CXCL3","1","hsa05120","false","interaction","MAPK14 (interaction) CXCL3"
"249785","hsa05120","1.0","interaction","MAPK14 (interaction) CXCL2","1","hsa05120","false","interaction","MAPK14 (interaction) CXCL2"
"249784","hsa05120","1.0","interaction","MAPK14 (interaction) CXCL1","1","hsa05120","false","interaction","MAPK14 (interaction) CXCL1"
"249783","hsa05120,hsa05131,","1.0","interaction","MAPK12 (interaction) CXCL8","2","NA","false","interaction","MAPK12 (interaction) CXCL8"
"249790","hsa05120","1.0","interaction","MAPK11 (interaction) CXCL2","1","hsa05120","false","interaction","MAPK11 (interaction) CXCL2"
"249789","hsa05120","1.0","interaction","MAPK12 (interaction) CXCL1","1","hsa05120","false","interaction","MAPK12 (interaction) CXCL1"
"249788","hsa05120","1.0","interaction","MAPK13 (interaction) CXCL1","1","hsa05120","false","interaction","MAPK13 (interaction) CXCL1"
"249787","hsa05120","1.0","interaction","MAPK11 (interaction) CXCL1","1","hsa05120","false","interaction","MAPK11 (interaction) CXCL1"
"249794","hsa05120","1.0","interaction","MAPK12 (interaction) CXCL2","1","hsa05120","false","interaction","MAPK12 (interaction) CXCL2"
"249793","hsa05120","1.0","interaction","MAPK13 (interaction) CXCL3","1","hsa05120","false","interaction","MAPK13 (interaction) CXCL3"
"249792","hsa05120","1.0","interaction","MAPK13 (interaction) CXCL2","1","hsa05120","false","interaction","MAPK13 (interaction) CXCL2"
"249791","hsa05120","1.0","interaction","MAPK11 (interaction) CXCL3","1","hsa05120","false","interaction","MAPK11 (interaction) CXCL3"
"249798","hsa05131","1.0","interaction","MAPK9 (interaction) CXCL8","1","hsa05131","false","interaction","MAPK9 (interaction) CXCL8"
"249796","hsa05131","1.0","interaction","MAPK8 (interaction) CXCL8","1","hsa05131","false","interaction","MAPK8 (interaction) CXCL8"
"249795","hsa05120","1.0","interaction","MAPK12 (interaction) CXCL3","1","hsa05120","false","interaction","MAPK12 (interaction) CXCL3"
"249802","hsa05131","1.0","interaction","MAPK3 (interaction) CXCL8","1","hsa05131","false","interaction","MAPK3 (interaction) CXCL8"
"249801","hsa05131","1.0","interaction","MAPK1 (interaction) CXCL8","1","hsa05131","false","interaction","MAPK1 (interaction) CXCL8"
"249800","hsa05131","1.0","interaction","MAPK10 (interaction) CXCL8","1","hsa05131","false","interaction","MAPK10 (interaction) CXCL8"
"249806","hsa05131","1.0","interaction","U2AF1L4 (interaction) CXCL8","1","hsa05131","false","interaction","U2AF1L4 (interaction) CXCL8"
"249804","hsa05131","1.0","interaction","U2AF1L5 (interaction) CXCL8","1","hsa05131","false","interaction","U2AF1L5 (interaction) CXCL8"
"249810","hsa05133","3.0","interaction","IRF1 (interaction) IL12B","1","hsa05133","false","interaction","IRF1 (interaction) IL12B"
"249809","hsa05133","3.0","interaction","IRF1 (interaction) IL12A","1","hsa05133","false","interaction","IRF1 (interaction) IL12A"
"249808","hsa05131","1.0","interaction","U2AF1 (interaction) CXCL8","1","hsa05131","false","interaction","U2AF1 (interaction) CXCL8"
"249813","hsa05133","1.0","interaction","IRF8 (interaction) IL12B","1","hsa05133","false","interaction","IRF8 (interaction) IL12B"
"249812","hsa05133","1.0","interaction","IRF8 (interaction) IL12A","1","hsa05133","false","interaction","IRF8 (interaction) IL12A"
"249818","hsa05134","1.0","interaction","HSF1 (interaction) HSPA2","1","hsa05134","false","interaction","HSF1 (interaction) HSPA2"
"249817","hsa05134","1.0","interaction","HSF1 (interaction) HSPA1L","1","hsa05134","false","interaction","HSF1 (interaction) HSPA1L"
"249816","hsa05134","1.0","interaction","HSF1 (interaction) HSPA1B","1","hsa05134","false","interaction","HSF1 (interaction) HSPA1B"
"249815","hsa05134","1.0","interaction","HSF1 (interaction) HSPA1A","1","hsa05134","false","interaction","HSF1 (interaction) HSPA1A"
"249822","hsa05134","6.83333333","interaction","MYD88 (interaction) TNF","1","hsa05134","false","interaction","MYD88 (interaction) TNF"
"249820","hsa05134","1.0","interaction","HSF1 (interaction) HSPA8","1","hsa05134","false","interaction","HSF1 (interaction) HSPA8"
"249819","hsa05134","1.0","interaction","HSF1 (interaction) HSPA6","1","hsa05134","false","interaction","HSF1 (interaction) HSPA6"
"249826","hsa05134","2.0","interaction","MYD88 (interaction) IL12B","1","hsa05134","false","interaction","MYD88 (interaction) IL12B"
"249825","hsa05134","2.0","interaction","MYD88 (interaction) IL12A","1","hsa05134","false","interaction","MYD88 (interaction) IL12A"
"249824","hsa05134","3.0","interaction","MYD88 (interaction) IL6","1","hsa05134","false","interaction","MYD88 (interaction) IL6"
"249823","hsa05134","3.0","interaction","MYD88 (interaction) IL1B","1","hsa05134","false","interaction","MYD88 (interaction) IL1B"
"249830","hsa05134","2.5","interaction","MYD88 (interaction) CXCL3","1","hsa05134","false","interaction","MYD88 (interaction) CXCL3"
"249829","hsa05134","2.5","interaction","MYD88 (interaction) CXCL2","1","hsa05134","false","interaction","MYD88 (interaction) CXCL2"
"249828","hsa05134","2.5","interaction","MYD88 (interaction) CXCL1","1","hsa05134","false","interaction","MYD88 (interaction) CXCL1"
"249827","hsa05134","2.0","interaction","MYD88 (interaction) CXCL8","1","hsa05134","false","interaction","MYD88 (interaction) CXCL8"
"249834","hsa05140,hsa05152,","1.0","interaction","MAPK12 (interaction) NOS2","2","NA","false","interaction","MAPK12 (interaction) NOS2"
"249833","hsa05140,hsa05152,","1.0","interaction","MAPK13 (interaction) NOS2","2","NA","false","interaction","MAPK13 (interaction) NOS2"
"249832","hsa05140,hsa05152,","1.0","interaction","MAPK11 (interaction) NOS2","2","NA","false","interaction","MAPK11 (interaction) NOS2"
"249831","hsa05140,hsa05152,","1.0","interaction","MAPK14 (interaction) NOS2","2","NA","false","interaction","MAPK14 (interaction) NOS2"
"249838","hsa05140,hsa05152,","1.0","interaction","MAPK13 (interaction) IL12A","2","NA","false","interaction","MAPK13 (interaction) IL12A"
"249837","hsa05140,hsa05152,","1.0","interaction","MAPK11 (interaction) IL12A","2","NA","false","interaction","MAPK11 (interaction) IL12A"
"249836","hsa05140,hsa05152,","1.0","interaction","MAPK14 (interaction) IL12B","2","NA","false","interaction","MAPK14 (interaction) IL12B"
"249835","hsa05140,hsa05152,","1.0","interaction","MAPK14 (interaction) IL12A","2","NA","false","interaction","MAPK14 (interaction) IL12A"
"249842","hsa05140,hsa05152,","1.0","interaction","MAPK12 (interaction) IL12B","2","NA","false","interaction","MAPK12 (interaction) IL12B"
"249841","hsa05140,hsa05152,","1.0","interaction","MAPK13 (interaction) IL12B","2","NA","false","interaction","MAPK13 (interaction) IL12B"
"249840","hsa05140,hsa05152,","1.0","interaction","MAPK11 (interaction) IL12B","2","NA","false","interaction","MAPK11 (interaction) IL12B"
"249839","hsa05140,hsa05152,","1.0","interaction","MAPK12 (interaction) IL12A","2","NA","false","interaction","MAPK12 (interaction) IL12A"
"249845","hsa05140","1.0","interaction","STAT1 (interaction) IL12B","1","hsa05140","false","interaction","STAT1 (interaction) IL12B"
"249844","hsa05140","1.0","interaction","STAT1 (interaction) IL12A","1","hsa05140","false","interaction","STAT1 (interaction) IL12A"
"249843","hsa05140,hsa05145,hsa05152,","1.0","interaction","STAT1 (interaction) NOS2","3","NA","false","interaction","STAT1 (interaction) NOS2"
"249849","hsa05140","1.0","interaction","STAT1 (interaction) HLADMB","1","hsa05140","false","interaction","STAT1 (interaction) HLADMB"
"249847","hsa05140","1.0","interaction","STAT1 (interaction) HLADMA","1","hsa05140","false","interaction","STAT1 (interaction) HLADMA"
"249853","hsa05140","1.0","interaction","STAT1 (interaction) HLADOB","1","hsa05140","false","interaction","STAT1 (interaction) HLADOB"
"249851","hsa05140","1.0","interaction","STAT1 (interaction) HLADOA","1","hsa05140","false","interaction","STAT1 (interaction) HLADOA"
"249857","hsa05140","1.0","interaction","STAT1 (interaction) HLADPB1","1","hsa05140","false","interaction","STAT1 (interaction) HLADPB1"
"249855","hsa05140","1.0","interaction","STAT1 (interaction) HLADPA1","1","hsa05140","false","interaction","STAT1 (interaction) HLADPA1"
"249861","hsa05140","1.0","interaction","STAT1 (interaction) HLADQA2","1","hsa05140","false","interaction","STAT1 (interaction) HLADQA2"
"249859","hsa05140","1.0","interaction","STAT1 (interaction) HLADQA1","1","hsa05140","false","interaction","STAT1 (interaction) HLADQA1"
"249865","hsa05140","1.0","interaction","STAT1 (interaction) HLADRA","1","hsa05140","false","interaction","STAT1 (interaction) HLADRA"
"249863","hsa05140","1.0","interaction","STAT1 (interaction) HLADQB1","1","hsa05140","false","interaction","STAT1 (interaction) HLADQB1"
"249869","hsa05140","1.0","interaction","STAT1 (interaction) HLADRB3","1","hsa05140","false","interaction","STAT1 (interaction) HLADRB3"
"249867","hsa05140","1.0","interaction","STAT1 (interaction) HLADRB1","1","hsa05140","false","interaction","STAT1 (interaction) HLADRB1"
"249873","hsa05140","1.0","interaction","STAT1 (interaction) HLADRB5","1","hsa05140","false","interaction","STAT1 (interaction) HLADRB5"
"249871","hsa05140","1.0","interaction","STAT1 (interaction) HLADRB4","1","hsa05140","false","interaction","STAT1 (interaction) HLADRB4"
"249882","hsa05142,hsa05168,hsa05418,","16.83333333","interaction","FOS (interaction) CCL2","3","NA","false","interaction","FOS (interaction) CCL2"
"249881","hsa05142","1.0","interaction","TICAM1 (interaction) CCL5","1","hsa05142","false","interaction","TICAM1 (interaction) CCL5"
"249880","hsa05142","1.0","interaction","TICAM1 (interaction) IFNB1","1","hsa05142","false","interaction","TICAM1 (interaction) IFNB1"
"249886","hsa05143","19.83333333","interaction","TNF (interaction) ICAM1","1","hsa05143","false","interaction","TNF (interaction) ICAM1"
"249885","hsa05143","40.16666667","interaction","TNF (interaction) SELE","1","hsa05143","false","interaction","TNF (interaction) SELE"
"249884","hsa05143","40.16666667","interaction","TNF (interaction) VCAM1","1","hsa05143","false","interaction","TNF (interaction) VCAM1"
"249883","hsa05142","1.0","interaction","TICAM1 (interaction) CCL2","1","hsa05142","false","interaction","TICAM1 (interaction) CCL2"
"249889","hsa05143","66.0","interaction","IFNG (interaction) IDO2","1","hsa05143","false","interaction","IFNG (interaction) IDO2"
"249887","hsa05143","13.5","interaction","IFNG (interaction) ICAM1","1","hsa05143","false","interaction","IFNG (interaction) ICAM1"
"249894","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADMB","2","NA","false","interaction","CIITA (interaction) HLADMB"
"249893","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADMA","2","NA","false","interaction","CIITA (interaction) HLADMA"
"249891","hsa05143","66.0","interaction","IFNG (interaction) IDO1","1","hsa05143","false","interaction","IFNG (interaction) IDO1"
"249898","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADPB1","2","NA","false","interaction","CIITA (interaction) HLADPB1"
"249897","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADPA1","2","NA","false","interaction","CIITA (interaction) HLADPA1"
"249896","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADOB","2","NA","false","interaction","CIITA (interaction) HLADOB"
"249895","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADOA","2","NA","false","interaction","CIITA (interaction) HLADOA"
"249902","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADRA","2","NA","false","interaction","CIITA (interaction) HLADRA"
"249901","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADQB1","2","NA","false","interaction","CIITA (interaction) HLADQB1"
"249900","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADQA2","2","NA","false","interaction","CIITA (interaction) HLADQA2"
"249899","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADQA1","2","NA","false","interaction","CIITA (interaction) HLADQA1"
"249906","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADRB5","2","NA","false","interaction","CIITA (interaction) HLADRB5"
"249905","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADRB4","2","NA","false","interaction","CIITA (interaction) HLADRB4"
"249904","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADRB3","2","NA","false","interaction","CIITA (interaction) HLADRB3"
"249903","hsa05145,hsa05164,","1.0","interaction","CIITA (interaction) HLADRB1","2","NA","false","interaction","CIITA (interaction) HLADRB1"
"249910","hsa05145,hsa05152,hsa05200,hsa05222,","11.87878788","interaction","RELA (interaction) NOS2","4","NA","false","interaction","RELA (interaction) NOS2"
"249909","hsa05145,hsa05152,hsa05200,hsa05222,","11.87878788","interaction","NFKB1 (interaction) NOS2","4","NA","false","interaction","NFKB1 (interaction) NOS2"
"249908","hsa05145","1.0","interaction","STAT1 (interaction) IRGM","1","hsa05145","false","interaction","STAT1 (interaction) IRGM"
"249914","hsa05145,hsa05200,hsa05222,","13.54545455","interaction","NFKB1 (interaction) BIRC7","3","NA","false","interaction","NFKB1 (interaction) BIRC7"
"249912","hsa05145,hsa05200,hsa05222,","13.54545455","interaction","NFKB1 (interaction) BIRC8","3","NA","false","interaction","NFKB1 (interaction) BIRC8"
"249918","hsa05145","1.0","interaction","STAT3 (interaction) IL12B","1","hsa05145","false","interaction","STAT3 (interaction) IL12B"
"249917","hsa05145","1.0","interaction","STAT3 (interaction) IL12A","1","hsa05145","false","interaction","STAT3 (interaction) IL12A"
"249916","hsa05145,hsa05200,hsa05222,","13.54545455","interaction","RELA (interaction) BIRC7","3","NA","false","interaction","RELA (interaction) BIRC7"
"249915","hsa05145,hsa05200,hsa05222,","13.54545455","interaction","RELA (interaction) BIRC8","3","NA","false","interaction","RELA (interaction) BIRC8"
"249921","hsa05145","1.0","interaction","GNAI1 (interaction) IL12B","1","hsa05145","false","interaction","GNAI1 (interaction) IL12B"
"249920","hsa05145","1.0","interaction","GNAI1 (interaction) IL12A","1","hsa05145","false","interaction","GNAI1 (interaction) IL12A"
"249925","hsa05145","1.0","interaction","GNAI3 (interaction) IL12A","1","hsa05145","false","interaction","GNAI3 (interaction) IL12A"
"249923","hsa05145","1.0","interaction","GNAI2 (interaction) IL12A","1","hsa05145","false","interaction","GNAI2 (interaction) IL12A"
"249930","hsa05145","1.0","interaction","GNAO1 (interaction) IL12B","1","hsa05145","false","interaction","GNAO1 (interaction) IL12B"
"249929","hsa05145","1.0","interaction","GNAI3 (interaction) IL12B","1","hsa05145","false","interaction","GNAI3 (interaction) IL12B"
"249928","hsa05145","1.0","interaction","GNAI2 (interaction) IL12B","1","hsa05145","false","interaction","GNAI2 (interaction) IL12B"
"249927","hsa05145","1.0","interaction","GNAO1 (interaction) IL12A","1","hsa05145","false","interaction","GNAO1 (interaction) IL12A"
"249934","hsa05152","1.0","interaction","RFX5 (interaction) HLADMA","1","hsa05152","false","interaction","RFX5 (interaction) HLADMA"
"249932","hsa05145","16.0","interaction","CD40 (interaction) IL12B","1","hsa05145","false","interaction","CD40 (interaction) IL12B"
"249931","hsa05145","16.0","interaction","CD40 (interaction) IL12A","1","hsa05145","false","interaction","CD40 (interaction) IL12A"
"249938","hsa05152","1.0","interaction","RFX5 (interaction) HLADPA1","1","hsa05152","false","interaction","RFX5 (interaction) HLADPA1"
"249937","hsa05152","1.0","interaction","RFX5 (interaction) HLADOB","1","hsa05152","false","interaction","RFX5 (interaction) HLADOB"
"249936","hsa05152","1.0","interaction","RFX5 (interaction) HLADOA","1","hsa05152","false","interaction","RFX5 (interaction) HLADOA"
"249935","hsa05152","1.0","interaction","RFX5 (interaction) HLADMB","1","hsa05152","false","interaction","RFX5 (interaction) HLADMB"
"249942","hsa05152","1.0","interaction","RFX5 (interaction) HLADQB1","1","hsa05152","false","interaction","RFX5 (interaction) HLADQB1"
"249941","hsa05152","1.0","interaction","RFX5 (interaction) HLADQA2","1","hsa05152","false","interaction","RFX5 (interaction) HLADQA2"
"249940","hsa05152","1.0","interaction","RFX5 (interaction) HLADQA1","1","hsa05152","false","interaction","RFX5 (interaction) HLADQA1"
"249939","hsa05152","1.0","interaction","RFX5 (interaction) HLADPB1","1","hsa05152","false","interaction","RFX5 (interaction) HLADPB1"
"249946","hsa05152","1.0","interaction","RFX5 (interaction) HLADRB4","1","hsa05152","false","interaction","RFX5 (interaction) HLADRB4"
"249945","hsa05152","1.0","interaction","RFX5 (interaction) HLADRB3","1","hsa05152","false","interaction","RFX5 (interaction) HLADRB3"
"249944","hsa05152","1.0","interaction","RFX5 (interaction) HLADRB1","1","hsa05152","false","interaction","RFX5 (interaction) HLADRB1"
"249943","hsa05152","1.0","interaction","RFX5 (interaction) HLADRA","1","hsa05152","false","interaction","RFX5 (interaction) HLADRA"
"249949","hsa05152","1.0","interaction","RFXAP (interaction) HLADMA","1","hsa05152","false","interaction","RFXAP (interaction) HLADMA"
"249947","hsa05152","1.0","interaction","RFX5 (interaction) HLADRB5","1","hsa05152","false","interaction","RFX5 (interaction) HLADRB5"
"249954","hsa05152","1.0","interaction","RFXAP (interaction) HLADOB","1","hsa05152","false","interaction","RFXAP (interaction) HLADOB"
"249953","hsa05152","1.0","interaction","RFXAP (interaction) HLADOA","1","hsa05152","false","interaction","RFXAP (interaction) HLADOA"
"249952","hsa05152","1.0","interaction","RFXAP (interaction) HLADMB","1","hsa05152","false","interaction","RFXAP (interaction) HLADMB"
"249951","hsa05152","1.0","interaction","RFXANK (interaction) HLADMA","1","hsa05152","false","interaction","RFXANK (interaction) HLADMA"
"249958","hsa05152","1.0","interaction","RFXAP (interaction) HLADQA2","1","hsa05152","false","interaction","RFXAP (interaction) HLADQA2"
"249957","hsa05152","1.0","interaction","RFXAP (interaction) HLADQA1","1","hsa05152","false","interaction","RFXAP (interaction) HLADQA1"
"249956","hsa05152","1.0","interaction","RFXAP (interaction) HLADPB1","1","hsa05152","false","interaction","RFXAP (interaction) HLADPB1"
"249955","hsa05152","1.0","interaction","RFXAP (interaction) HLADPA1","1","hsa05152","false","interaction","RFXAP (interaction) HLADPA1"
"249962","hsa05152","1.0","interaction","RFXAP (interaction) HLADRB3","1","hsa05152","false","interaction","RFXAP (interaction) HLADRB3"
"249961","hsa05152","1.0","interaction","RFXAP (interaction) HLADRB1","1","hsa05152","false","interaction","RFXAP (interaction) HLADRB1"
"249960","hsa05152","1.0","interaction","RFXAP (interaction) HLADRA","1","hsa05152","false","interaction","RFXAP (interaction) HLADRA"
"249959","hsa05152","1.0","interaction","RFXAP (interaction) HLADQB1","1","hsa05152","false","interaction","RFXAP (interaction) HLADQB1"
"249966","hsa05152","1.0","interaction","RFXANK (interaction) HLADOA","1","hsa05152","false","interaction","RFXANK (interaction) HLADOA"
"249965","hsa05152","1.0","interaction","RFXANK (interaction) HLADMB","1","hsa05152","false","interaction","RFXANK (interaction) HLADMB"
"249964","hsa05152","1.0","interaction","RFXAP (interaction) HLADRB5","1","hsa05152","false","interaction","RFXAP (interaction) HLADRB5"
"249963","hsa05152","1.0","interaction","RFXAP (interaction) HLADRB4","1","hsa05152","false","interaction","RFXAP (interaction) HLADRB4"
"249970","hsa05152","1.0","interaction","RFXANK (interaction) HLADQA1","1","hsa05152","false","interaction","RFXANK (interaction) HLADQA1"
"249969","hsa05152","1.0","interaction","RFXANK (interaction) HLADPB1","1","hsa05152","false","interaction","RFXANK (interaction) HLADPB1"
"249968","hsa05152","1.0","interaction","RFXANK (interaction) HLADPA1","1","hsa05152","false","interaction","RFXANK (interaction) HLADPA1"
"249967","hsa05152","1.0","interaction","RFXANK (interaction) HLADOB","1","hsa05152","false","interaction","RFXANK (interaction) HLADOB"
"249974","hsa05152","1.0","interaction","RFXANK (interaction) HLADRB1","1","hsa05152","false","interaction","RFXANK (interaction) HLADRB1"
"249973","hsa05152","1.0","interaction","RFXANK (interaction) HLADRA","1","hsa05152","false","interaction","RFXANK (interaction) HLADRA"
"249972","hsa05152","1.0","interaction","RFXANK (interaction) HLADQB1","1","hsa05152","false","interaction","RFXANK (interaction) HLADQB1"
"249971","hsa05152","1.0","interaction","RFXANK (interaction) HLADQA2","1","hsa05152","false","interaction","RFXANK (interaction) HLADQA2"
"249977","hsa05152","1.0","interaction","RFXANK (interaction) HLADRB5","1","hsa05152","false","interaction","RFXANK (interaction) HLADRB5"
"249976","hsa05152","1.0","interaction","RFXANK (interaction) HLADRB4","1","hsa05152","false","interaction","RFXANK (interaction) HLADRB4"
"249975","hsa05152","1.0","interaction","RFXANK (interaction) HLADRB3","1","hsa05152","false","interaction","RFXANK (interaction) HLADRB3"
"249981","hsa05152","1.0","interaction","RFXANK (interaction) CD74","1","hsa05152","false","interaction","RFXANK (interaction) CD74"
"249980","hsa05152","1.0","interaction","RFXAP (interaction) CD74","1","hsa05152","false","interaction","RFXAP (interaction) CD74"
"249979","hsa05152","1.0","interaction","RFX5 (interaction) CD74","1","hsa05152","false","interaction","RFX5 (interaction) CD74"
"249986","hsa05152","1.0","interaction","NFYA (interaction) HLADOB","1","hsa05152","false","interaction","NFYA (interaction) HLADOB"
"249985","hsa05152","1.0","interaction","NFYA (interaction) HLADOA","1","hsa05152","false","interaction","NFYA (interaction) HLADOA"
"249984","hsa05152","1.0","interaction","NFYA (interaction) HLADMB","1","hsa05152","false","interaction","NFYA (interaction) HLADMB"
"249983","hsa05152","1.0","interaction","NFYA (interaction) HLADMA","1","hsa05152","false","interaction","NFYA (interaction) HLADMA"
"249990","hsa05152","1.0","interaction","NFYA (interaction) HLADQA2","1","hsa05152","false","interaction","NFYA (interaction) HLADQA2"
"249989","hsa05152","1.0","interaction","NFYA (interaction) HLADQA1","1","hsa05152","false","interaction","NFYA (interaction) HLADQA1"
"249988","hsa05152","1.0","interaction","NFYA (interaction) HLADPB1","1","hsa05152","false","interaction","NFYA (interaction) HLADPB1"
"249987","hsa05152","1.0","interaction","NFYA (interaction) HLADPA1","1","hsa05152","false","interaction","NFYA (interaction) HLADPA1"
"249994","hsa05152","1.0","interaction","NFYA (interaction) HLADRB3","1","hsa05152","false","interaction","NFYA (interaction) HLADRB3"
"249993","hsa05152","1.0","interaction","NFYA (interaction) HLADRB1","1","hsa05152","false","interaction","NFYA (interaction) HLADRB1"
"249992","hsa05152","1.0","interaction","NFYA (interaction) HLADRA","1","hsa05152","false","interaction","NFYA (interaction) HLADRA"
"249991","hsa05152","1.0","interaction","NFYA (interaction) HLADQB1","1","hsa05152","false","interaction","NFYA (interaction) HLADQB1"
"249998","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADMA","2","NA","false","interaction","NFYB (interaction) HLADMA"
"249996","hsa05152","1.0","interaction","NFYA (interaction) HLADRB5","1","hsa05152","false","interaction","NFYA (interaction) HLADRB5"
"249995","hsa05152","1.0","interaction","NFYA (interaction) HLADRB4","1","hsa05152","false","interaction","NFYA (interaction) HLADRB4"
"250002","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADOA","2","NA","false","interaction","NFYB (interaction) HLADOA"
"250001","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADMB","2","NA","false","interaction","NFYB (interaction) HLADMB"
"250000","hsa05152","1.0","interaction","NFYC (interaction) HLADMA","1","hsa05152","false","interaction","NFYC (interaction) HLADMA"
"250006","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADQA1","2","NA","false","interaction","NFYB (interaction) HLADQA1"
"250005","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADPB1","2","NA","false","interaction","NFYB (interaction) HLADPB1"
"250004","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADPA1","2","NA","false","interaction","NFYB (interaction) HLADPA1"
"250003","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADOB","2","NA","false","interaction","NFYB (interaction) HLADOB"
"250010","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADRB1","2","NA","false","interaction","NFYB (interaction) HLADRB1"
"250009","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADRA","2","NA","false","interaction","NFYB (interaction) HLADRA"
"250008","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADQB1","2","NA","false","interaction","NFYB (interaction) HLADQB1"
"250007","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADQA2","2","NA","false","interaction","NFYB (interaction) HLADQA2"
"250014","hsa05152","1.0","interaction","NFYC (interaction) HLADMB","1","hsa05152","false","interaction","NFYC (interaction) HLADMB"
"250013","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADRB5","2","NA","false","interaction","NFYB (interaction) HLADRB5"
"250012","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADRB4","2","NA","false","interaction","NFYB (interaction) HLADRB4"
"250011","hsa05152,hsa05166,","1.0","interaction","NFYB (interaction) HLADRB3","2","NA","false","interaction","NFYB (interaction) HLADRB3"
"250018","hsa05152","1.0","interaction","NFYC (interaction) HLADPB1","1","hsa05152","false","interaction","NFYC (interaction) HLADPB1"
"250017","hsa05152","1.0","interaction","NFYC (interaction) HLADPA1","1","hsa05152","false","interaction","NFYC (interaction) HLADPA1"
"250016","hsa05152","1.0","interaction","NFYC (interaction) HLADOB","1","hsa05152","false","interaction","NFYC (interaction) HLADOB"
"250015","hsa05152","1.0","interaction","NFYC (interaction) HLADOA","1","hsa05152","false","interaction","NFYC (interaction) HLADOA"
